Code du département,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau,Voix,% Voix/Ins,% Voix/Exp,Tour,Year
"93",970,209,"21,55",761,"78,45",8,"0,82","1,05",3,"0,31","0,39",750,"77,32","98,55","4",14,"1,44","1,87","T1","2017"
"93",1122,391,"34,85",731,"65,15",8,"0,71","1,09",3,"0,27","0,41",720,"64,17","98,5","4",6,"0,53","0,83","T1","2017"
"93",900,258,"28,67",642,"71,33",8,"0,89","1,25",3,"0,33","0,47",631,"70,11","98,29","4",18,2,"2,85","T1","2017"
"93",681,178,"26,14",503,"73,86",8,"1,17","1,59",3,"0,44","0,6",492,"72,25","97,81","5",89,"13,07","18,09","T1","2017"
"93",710,267,"37,61",443,"62,39",8,"1,13","1,81",3,"0,42","0,68",432,"60,85","97,52","5",54,"7,61","12,5","T1","2017"
"93",844,276,"32,7",568,"67,3",8,"0,95","1,41",3,"0,36","0,53",557,66,"98,06","5",120,"14,22","21,54","T1","2017"
"93",1006,205,"20,38",801,"79,62",8,"0,8",1,3,"0,3","0,37",790,"78,53","98,63","5",27,"2,68","3,42","T1","2017"
"93",970,209,"21,55",761,"78,45",8,"0,82","1,05",3,"0,31","0,39",750,"77,32","98,55","5",102,"10,52","13,6","T1","2017"
"93",1122,391,"34,85",731,"65,15",8,"0,71","1,09",3,"0,27","0,41",720,"64,17","98,5","5",74,"6,6","10,28","T1","2017"
"93",900,258,"28,67",642,"71,33",8,"0,89","1,25",3,"0,33","0,47",631,"70,11","98,29","5",154,"17,11","24,41","T1","2017"
"93",681,178,"26,14",503,"73,86",8,"1,17","1,59",3,"0,44","0,6",492,"72,25","97,81","6",35,"5,14","7,11","T1","2017"
"93",710,267,"37,61",443,"62,39",8,"1,13","1,81",3,"0,42","0,68",432,"60,85","97,52","6",14,"1,97","3,24","T1","2017"
"93",844,276,"32,7",568,"67,3",8,"0,95","1,41",3,"0,36","0,53",557,66,"98,06","6",34,"4,03","6,1","T1","2017"
"93",1006,205,"20,38",801,"79,62",8,"0,8",1,3,"0,3","0,37",790,"78,53","98,63","6",41,"4,08","5,19","T1","2017"
"93",970,209,"21,55",761,"78,45",8,"0,82","1,05",3,"0,31","0,39",750,"77,32","98,55","6",61,"6,29","8,13","T1","2017"
"93",1122,391,"34,85",731,"65,15",8,"0,71","1,09",3,"0,27","0,41",720,"64,17","98,5","6",31,"2,76","4,31","T1","2017"
"93",900,258,"28,67",642,"71,33",8,"0,89","1,25",3,"0,33","0,47",631,"70,11","98,29","6",54,6,"8,56","T1","2017"
"93",681,178,"26,14",503,"73,86",8,"1,17","1,59",3,"0,44","0,6",492,"72,25","97,81","7",176,"25,84","35,77","T1","2017"
"93",710,267,"37,61",443,"62,39",8,"1,13","1,81",3,"0,42","0,68",432,"60,85","97,52","7",240,"33,8","55,56","T1","2017"
"93",844,276,"32,7",568,"67,3",8,"0,95","1,41",3,"0,36","0,53",557,66,"98,06","7",214,"25,36","38,42","T1","2017"
"93",1006,205,"20,38",801,"79,62",8,"0,8",1,3,"0,3","0,37",790,"78,53","98,63","7",408,"40,56","51,65","T1","2017"
"93",970,209,"21,55",761,"78,45",8,"0,82","1,05",3,"0,31","0,39",750,"77,32","98,55","7",162,"16,7","21,6","T1","2017"
"93",1122,391,"34,85",731,"65,15",8,"0,71","1,09",3,"0,27","0,41",720,"64,17","98,5","7",384,"34,22","53,33","T1","2017"
"93",900,258,"28,67",642,"71,33",8,"0,89","1,25",3,"0,33","0,47",631,"70,11","98,29","7",212,"23,56","33,6","T1","2017"
"93",681,178,"26,14",503,"73,86",8,"1,17","1,59",3,"0,44","0,6",492,"72,25","97,81","8",6,"0,88","1,22","T1","2017"
"93",710,267,"37,61",443,"62,39",8,"1,13","1,81",3,"0,42","0,68",432,"60,85","97,52","8",2,"0,28","0,46","T1","2017"
"93",844,276,"32,7",568,"67,3",8,"0,95","1,41",3,"0,36","0,53",557,66,"98,06","8",4,"0,47","0,72","T1","2017"
"93",1006,205,"20,38",801,"79,62",8,"0,8",1,3,"0,3","0,37",790,"78,53","98,63","8",14,"1,39","1,77","T1","2017"
"93",970,209,"21,55",761,"78,45",8,"0,82","1,05",3,"0,31","0,39",750,"77,32","98,55","8",15,"1,55",2,"T1","2017"
"93",1122,391,"34,85",731,"65,15",8,"0,71","1,09",3,"0,27","0,41",720,"64,17","98,5","8",6,"0,53","0,83","T1","2017"
"93",900,258,"28,67",642,"71,33",8,"0,89","1,25",3,"0,33","0,47",631,"70,11","98,29","8",6,"0,67","0,95","T1","2017"
"93",681,178,"26,14",503,"73,86",8,"1,17","1,59",3,"0,44","0,6",492,"72,25","97,81","9",14,"2,06","2,85","T1","2017"
"93",710,267,"37,61",443,"62,39",8,"1,13","1,81",3,"0,42","0,68",432,"60,85","97,52","9",5,"0,7","1,16","T1","2017"
"93",844,276,"32,7",568,"67,3",8,"0,95","1,41",3,"0,36","0,53",557,66,"98,06","9",8,"0,95","1,44","T1","2017"
"93",1006,205,"20,38",801,"79,62",8,"0,8",1,3,"0,3","0,37",790,"78,53","98,63","9",67,"6,66","8,48","T1","2017"
"93",970,209,"21,55",761,"78,45",8,"0,82","1,05",3,"0,31","0,39",750,"77,32","98,55","9",43,"4,43","5,73","T1","2017"
"93",1122,391,"34,85",731,"65,15",8,"0,71","1,09",3,"0,27","0,41",720,"64,17","98,5","9",24,"2,14","3,33","T1","2017"
"93",900,258,"28,67",642,"71,33",8,"0,89","1,25",3,"0,33","0,47",631,"70,11","98,29","9",17,"1,89","2,69","T1","2017"
"93",681,178,"26,14",503,"73,86",8,"1,17","1,59",3,"0,44","0,6",492,"72,25","97,81","10",32,"4,7","6,5","T1","2017"
"93",710,267,"37,61",443,"62,39",8,"1,13","1,81",3,"0,42","0,68",432,"60,85","97,52","10",13,"1,83","3,01","T1","2017"
"93",844,276,"32,7",568,"67,3",8,"0,95","1,41",3,"0,36","0,53",557,66,"98,06","10",32,"3,79","5,75","T1","2017"
"93",1006,205,"20,38",801,"79,62",8,"0,8",1,3,"0,3","0,37",790,"78,53","98,63","10",14,"1,39","1,77","T1","2017"
"93",970,209,"21,55",761,"78,45",8,"0,82","1,05",3,"0,31","0,39",750,"77,32","98,55","10",47,"4,85","6,27","T1","2017"
"93",1122,391,"34,85",731,"65,15",8,"0,71","1,09",3,"0,27","0,41",720,"64,17","98,5","10",16,"1,43","2,22","T1","2017"
"93",900,258,"28,67",642,"71,33",8,"0,89","1,25",3,"0,33","0,47",631,"70,11","98,29","10",27,3,"4,28","T1","2017"
"93",681,178,"26,14",503,"73,86",8,"1,17","1,59",3,"0,44","0,6",492,"72,25","97,81","11",1,"0,15","0,2","T1","2017"
"93",710,267,"37,61",443,"62,39",8,"1,13","1,81",3,"0,42","0,68",432,"60,85","97,52","11",3,"0,42","0,69","T1","2017"
"93",844,276,"32,7",568,"67,3",8,"0,95","1,41",3,"0,36","0,53",557,66,"98,06","11",1,"0,12","0,18","T1","2017"
"93",1006,205,"20,38",801,"79,62",8,"0,8",1,3,"0,3","0,37",790,"78,53","98,63","11",14,"1,39","1,77","T1","2017"
"93",970,209,"21,55",761,"78,45",8,"0,82","1,05",3,"0,31","0,39",750,"77,32","98,55","11",2,"0,21","0,27","T1","2017"
"93",1122,391,"34,85",731,"65,15",8,"0,71","1,09",3,"0,27","0,41",720,"64,17","98,5","11",6,"0,53","0,83","T1","2017"
"93",900,258,"28,67",642,"71,33",8,"0,89","1,25",3,"0,33","0,47",631,"70,11","98,29","11",4,"0,44","0,63","T1","2017"
"93",681,178,"26,14",503,"73,86",8,"1,17","1,59",3,"0,44","0,6",492,"72,25","97,81","12",7,"1,03","1,42","T1","2017"
"93",710,267,"37,61",443,"62,39",8,"1,13","1,81",3,"0,42","0,68",432,"60,85","97,52","12",6,"0,85","1,39","T1","2017"
"93",844,276,"32,7",568,"67,3",8,"0,95","1,41",3,"0,36","0,53",557,66,"98,06","12",8,"0,95","1,44","T1","2017"
"93",1006,205,"20,38",801,"79,62",8,"0,8",1,3,"0,3","0,37",790,"78,53","98,63","12",5,"0,5","0,63","T1","2017"
"93",970,209,"21,55",761,"78,45",8,"0,82","1,05",3,"0,31","0,39",750,"77,32","98,55","12",18,"1,86","2,4","T1","2017"
"93",1122,391,"34,85",731,"65,15",8,"0,71","1,09",3,"0,27","0,41",720,"64,17","98,5","12",10,"0,89","1,39","T1","2017"
"93",900,258,"28,67",642,"71,33",8,"0,89","1,25",3,"0,33","0,47",631,"70,11","98,29","12",11,"1,22","1,74","T1","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","1",4,"0,47","0,68","T1","2022"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","1",5,"0,59","0,83","T1","2022"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","2",9,"1,06","1,52","T1","2022"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","2",12,"1,42","1,98","T1","2022"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","3",138,"16,25","23,31","T1","2022"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","3",161,"19,01","26,61","T1","2022"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","4",8,"0,94","1,35","T1","2022"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","4",9,"1,06","1,49","T1","2022"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","5",83,"9,78","14,02","T1","2022"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","5",100,"11,81","16,53","T1","2022"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","6",48,"5,65","8,11","T1","2022"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","6",72,"8,5","11,9","T1","2022"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","7",232,"27,33","39,19","T1","2022"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","7",158,"18,65","26,12","T1","2022"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","8",10,"1,18","1,69","T1","2022"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","8",2,"0,24","0,33","T1","2022"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","9",17,2,"2,87","T1","2022"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","9",39,"4,6","6,45","T1","2022"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","10",28,"3,3","4,73","T1","2022"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","10",27,"3,19","4,46","T1","2022"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","11",3,"0,35","0,51","T1","2022"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","11",9,"1,06","1,49","T1","2022"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","12",12,"1,41","2,03","T1","2022"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","12",11,"1,3","1,82","T1","2022"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","2",9,"1,06","1,52","T2","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","2",12,"1,42","1,98","T2","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","3",138,"16,25","23,31","T2","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","3",161,"19,01","26,61","T2","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","4",8,"0,94","1,35","T2","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","4",9,"1,06","1,49","T2","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","5",83,"9,78","14,02","T2","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","5",100,"11,81","16,53","T2","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","6",48,"5,65","8,11","T2","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","6",72,"8,5","11,9","T2","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","7",232,"27,33","39,19","T2","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","7",158,"18,65","26,12","T2","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","8",10,"1,18","1,69","T2","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","8",2,"0,24","0,33","T2","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","9",17,2,"2,87","T2","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","9",39,"4,6","6,45","T2","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","10",28,"3,3","4,73","T2","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","10",27,"3,19","4,46","T2","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","11",3,"0,35","0,51","T2","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","11",9,"1,06","1,49","T2","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","12",12,"1,41","2,03","T2","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","12",11,"1,3","1,82","T2","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","2",9,"1,06","1,52","T1","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","2",12,"1,42","1,98","T1","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","3",138,"16,25","23,31","T1","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","3",161,"19,01","26,61","T1","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","4",8,"0,94","1,35","T1","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","4",9,"1,06","1,49","T1","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","5",83,"9,78","14,02","T1","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","5",100,"11,81","16,53","T1","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","6",48,"5,65","8,11","T1","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","6",72,"8,5","11,9","T1","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","7",232,"27,33","39,19","T1","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","7",158,"18,65","26,12","T1","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","8",10,"1,18","1,69","T1","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","8",2,"0,24","0,33","T1","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","9",17,2,"2,87","T1","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","9",39,"4,6","6,45","T1","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","10",28,"3,3","4,73","T1","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","10",27,"3,19","4,46","T1","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","11",3,"0,35","0,51","T1","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","11",9,"1,06","1,49","T1","2017"
"93",849,246,"28,98",603,"71,02",8,"0,94","1,33",3,"0,35","0,5",592,"69,73","98,18","12",12,"1,41","2,03","T1","2017"
"93",847,231,"27,27",616,"72,73",8,"0,94","1,3",3,"0,35","0,49",605,"71,43","98,21","12",11,"1,3","1,82","T1","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","1",3,"0,32","0,48","T1","2022"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","1",0,0,0,"T1","2022"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","2",17,"1,83","2,73","T1","2022"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","2",22,"2,36","3,17","T1","2022"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","3",97,"10,44","15,57","T1","2022"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","3",230,"24,7","33,14","T1","2022"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","4",12,"1,29","1,93","T1","2022"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","4",10,"1,07","1,44","T1","2022"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","5",65,7,"10,43","T1","2022"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","5",70,"7,52","10,09","T1","2022"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","6",23,"2,48","3,69","T1","2022"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","6",49,"5,26","7,06","T1","2022"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","7",357,"38,43","57,3","T1","2022"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","7",196,"21,05","28,24","T1","2022"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","8",7,"0,75","1,12","T1","2022"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","8",12,"1,29","1,73","T1","2022"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","9",27,"2,91","4,33","T1","2022"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","9",56,"6,02","8,07","T1","2022"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","10",9,"0,97","1,44","T1","2022"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","10",28,"3,01","4,03","T1","2022"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","11",2,"0,22","0,32","T1","2022"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","11",7,"0,75","1,01","T1","2022"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","12",4,"0,43","0,64","T1","2022"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","12",14,"1,5","2,02","T1","2022"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","2",17,"1,83","2,73","T2","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","2",22,"2,36","3,17","T2","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","3",97,"10,44","15,57","T2","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","3",230,"24,7","33,14","T2","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","4",12,"1,29","1,93","T2","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","4",10,"1,07","1,44","T2","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","5",65,7,"10,43","T2","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","5",70,"7,52","10,09","T2","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","6",23,"2,48","3,69","T2","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","6",49,"5,26","7,06","T2","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","7",357,"38,43","57,3","T2","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","7",196,"21,05","28,24","T2","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","8",7,"0,75","1,12","T2","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","8",12,"1,29","1,73","T2","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","9",27,"2,91","4,33","T2","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","9",56,"6,02","8,07","T2","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","10",9,"0,97","1,44","T2","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","10",28,"3,01","4,03","T2","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","11",2,"0,22","0,32","T2","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","11",7,"0,75","1,01","T2","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","12",4,"0,43","0,64","T2","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","12",14,"1,5","2,02","T2","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","2",17,"1,83","2,73","T1","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","2",22,"2,36","3,17","T1","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","3",97,"10,44","15,57","T1","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","3",230,"24,7","33,14","T1","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","4",12,"1,29","1,93","T1","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","4",10,"1,07","1,44","T1","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","5",65,7,"10,43","T1","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","5",70,"7,52","10,09","T1","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","6",23,"2,48","3,69","T1","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","6",49,"5,26","7,06","T1","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","7",357,"38,43","57,3","T1","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","7",196,"21,05","28,24","T1","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","8",7,"0,75","1,12","T1","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","8",12,"1,29","1,73","T1","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","9",27,"2,91","4,33","T1","2017"
"93",931,226,"24,27",705,"75,73",8,"0,86","1,13",3,"0,32","0,43",694,"74,54","98,44","9",56,"6,02","8,07","T1","2017"
"93",929,295,"31,75",634,"68,25",8,"0,86","1,26",3,"0,32","0,47",623,"67,06","98,26","10",9,"0,97","1,44","T1","2017"
