Insee - Statistiques locales; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Code;Libellé;Part des emplois sal. dans le nb d’emplois au LT 2016;Part des emplois non sal. dans le nb d’emplois au LT 2016;Part des agriculteurs expl. dans le nb d’emplois au LT 2016;Part des artisans, commerçants, chefs d’ent. dans le nb d’emplois au LT 2016;Part des cadres et prof. intellectuelles sup. dans le nb d’emplois au LT 2016;Part des employés dans le nb d’emplois au LT 2016;Part des prof. intermédiaires dans le nb d’emplois au LT 2016;Part des ouvriers dans le nb d’emplois au LT 2016;Taux d'activité par tranche d'âge 2016;Taux d'activité par tranche d'âge 2016;Taux d'activité par tranche d'âge 2016;Taux d'activité des femmes par tranche d'âge 2016;Taux activité des hommes par tranche d'âge 2016
85247;Saint-Martin-des-Tilleuls;76.4;23.6;19.3;4.3;2.1;8.5;8.4;57.4;67.6;96.6;47.3;81.7;83.3
85248;Saint-Martin-Lars-en-Sainte-Hermine;47.5;52.5;35.5;20.2;0;5.1;8.8;30.4;74.4;95.6;55.1;78.6;80.9
85250;Saint-Mathurin;67.9;32.1;7.4;10.9;1.8;17.6;20.4;41.9;48.9;96.1;51.9;78.5;80.8
85251;Saint-Maurice-des-Noues;49.9;50.1;45;13.8;3.5;10.4;13.6;13.8;66.7;94.4;60.8;83;81.3
85252;Saint-Maurice-le-Girard;60.7;39.3;24.7;9.9;0;20.1;20.2;25.2;52.3;96.9;50.6;80.2;81.2
85254;Saint-Mesmin;79.7;20.3;7.7;8.9;4.1;23.3;18.4;37.6;47.7;95.7;47.3;75.1;77.7
85255;Saint-Michel-en-l'Herm;74.3;25.7;6.6;13.1;8.6;25;19.8;26.8;43.6;92.7;36;64.7;66.6
85256;Saint-Michel-le-Cloucq;76.7;23.3;15.4;12.3;0;36.5;10.8;25;42.2;95.2;48.2;73.3;76.2
85259;Saint-Paul-en-Pareds;73.8;26.2;10.9;13.5;6.4;27.4;15.7;26.2;51;98.1;56.3;82.6;82.9
85260;Saint-Paul-Mont-Penit;82.4;17.6;2.8;8.4;9.3;7.4;9.3;62.7;41.4;96.6;50.5;78.5;81
85261;Sainte-Pexine;39.7;60.3;27.7;27.6;0;18.4;0;26.3;58.3;92.7;44.8;71;83.8
85262;Saint-Philbert-de-Bouaine;86.5;13.5;5.5;5.2;10.1;16.3;20.4;42.5;50.3;96.8;50.6;80.7;84.2
85264;Saint-Pierre-du-Chemin;79.3;20.7;6.3;3.8;6.6;38.9;18;26.4;56.8;86.2;52.8;68.3;77
85265;Saint-Pierre-le-Vieux;68.6;31.4;15.4;13;2.6;14.1;23.1;31.9;49.7;95;40.8;74.6;79.1
85266;Saint-Prouant;90.9;9.1;0.8;6.1;2.8;14;14.4;62;64.7;97.8;50.7;82.1;83.8
85267;Sainte-Radégonde-des-Noyers;58.8;41.2;35.8;19.8;4;16;8.6;15.9;47.1;91.9;47;75.7;77.3
85268;Saint-Révérend;57.2;42.8;8.1;35.1;0;38.5;8.3;9.9;57.9;95.2;45.1;77.4;83.9
85269;Saint-Sigismond;49.9;50.1;27.6;18.1;0;18.1;18;18.2;44.1;94;33.8;67.2;73.2
85271;Saint-Sulpice-en-Pareds;47;53;7.7;7.7;0;23;23.2;38.5;47.7;95.9;54.7;73.2;82.4
85273;Saint-Urbain;62.2;37.8;15.6;33.5;2.6;25.7;6.8;15.8;56.6;94;41.3;76.5;81.1
85274;Saint-Valérien;46.1;53.9;22.7;37.9;4.8;0;4.8;29.8;46.8;93.9;50;73.4;78
85276;Saint-Vincent-Sterlanges;76.9;23.1;0;24.7;0;50.1;8.4;16.8;60.1;95.7;44.8;75.2;83.9
85277;Saint-Vincent-sur-Graon;54.3;45.7;22.3;12.2;6.1;18.6;18.8;22.1;50.4;94.6;51.4;77;82.1
85278;Saint-Vincent-sur-Jard;62.3;37.7;5.5;19.1;8.1;23.8;10.8;32.8;49.4;95.2;36.9;63.6;69.4
85280;Sallertaine;75.3;24.7;8.1;10.9;9.2;16.6;19.2;36;50.7;95.4;50.7;76.3;79.9
85281;Sérigné;55;45;14.3;43.2;0;14.2;0;28.4;52.4;96;51.3;76.7;84.4
85282;Sigournais;78.5;21.5;10.2;8.2;3.8;16.2;17.7;44;42.2;94.9;48.1;75.6;79.4
85284;Soullans;77;23;4.2;15.3;5.9;24.9;11.1;38.7;42.4;95.4;52.1;73.7;77.1
85285;Le Tablier;55.1;44.9;30;50;0;10;10;0;50;95.8;49;76.9;82.4
85286;La Taillée;70.1;29.9;22.2;11.1;2.4;27.9;5.6;30.8;47.9;91.3;55.4;74.8;78.7
85287;Tallud-Sainte-Gemme;61.5;38.5;30.3;15.4;0;10.8;8.7;34.8;61.3;98.4;57.9;79.7;88.4
85288;Talmont-Saint-Hilaire;81;19;3.2;12.5;6.8;28.6;18.3;30.6;46.5;93.9;45.7;72.9;74.4
85289;La Tardière;77.3;22.7;15.5;5.7;3.2;10.9;9.5;55.2;59.3;94.4;45.2;73.2;80
85290;Thiré;66.4;33.6;19.8;0;10;19.7;15.8;34.7;47.5;94;50;78.1;76
85291;Thorigny;48.3;51.7;25;12.5;4.2;8.3;21.7;28.3;50.5;94.7;44.9;77.8;83.1
85292;Thouarsais-Bouildroux;75.7;24.3;20.3;5;6.7;32.9;20.1;15;55.6;85;38.5;72.1;66.8
85293;Tiffauges;89.5;10.5;0;4.4;12.9;14.1;26;42.6;49.7;96.3;60.5;79.2;81.1
85294;La Tranche-sur-Mer;70.2;29.8;0;22.6;4.4;34.5;19.7;18.7;41;92.1;38.6;63;69.9
85295;Treize-Septiers;84;16;5.7;7.5;6.5;24.5;16.3;39.5;55.9;97.7;49.3;80.3;84.6
85296;Treize-Vents;70.8;29.2;22.2;6.2;0;14.8;25.1;31.7;56.4;95.1;43.6;75.1;81.6
85297;Triaize;59.1;40.9;25.6;15.4;7.7;15.4;12.8;23.1;61.3;93;50;73.4;80.6
85298;Vairé;68.2;31.8;6.6;13.3;2.1;46.5;14.3;17;56.8;95;49.5;79.1;79.9
85300;Venansault;81.6;18.4;4.3;11;6.7;22.2;23.7;32.1;43;96.7;51.7;76.7;80.3
85301;Vendrennes;86.2;13.8;4;10.9;2.2;12.1;9.7;61.1;56.1;96.1;60.1;84.2;84.5
85302;Chanverrie;85.1;14.9;7.8;6.4;7.3;21.4;23.2;33.9;57.4;97.3;46.2;78.3;80
85303;Vix;82.4;17.6;8;12.5;4.3;19;18.5;37.8;50.5;91.6;52.5;75.9;76.3
85304;Vouillé-les-Marais;80.3;19.7;12;8;0;36.1;12;31.8;37.9;92;48.8;73.5;74.6
85305;Vouvant;65.5;34.5;9.8;17.1;1.8;51.1;5.4;14.8;33.3;93.6;53.8;69.4;79.7
85306;Xanton-Chassenon;64.2;35.8;24.9;10;5;40;15;5;50.8;93.3;49.6;75.5;78.2
85307;La Faute-sur-Mer;65.7;34.3;0;26.8;4.4;35.9;17;15.9;27.3;88.4;38.3;59.6;65.3
86001;Adriers;69.1;30.9;16.1;10.2;0;19.9;18.1;35.7;55;88.9;57.7;70.6;78.2
86002;Amberre;74.5;25.5;0;12.5;12.5;37.4;0;37.6;39.1;93.1;65.7;75.7;84.9
86003;Anché;73.6;26.4;0;0;0;33.4;32.5;34.1;35.7;93.9;47.7;74;77.7
86004;Angles-sur-l'Anglin;54;46;13.8;33.3;20;6.5;14.1;12.3;71.4;87.8;57.9;68.2;77.7
86005;Angliers;74.2;25.8;4.8;28.5;0;42.8;14.5;9.4;62.7;93.5;44.9;77.4;78.6
86006;Antigny;58.9;41.1;42.9;14.5;0;21.6;0;21;61;94.1;55;80.3;77.3
86007;Antran;72.7;27.3;4.5;21.4;6.7;22.6;17.9;27;43.8;95.4;47.4;75.1;76.3
86008;Arçay;70.1;29.9;8.7;16.7;0;16.7;23.2;34.7;41.3;97.8;50.7;72.3;81.1
86009;Archigny;42.9;57.1;33.7;18.9;4.5;28.6;4.7;9.7;53;91.5;53.7;74.4;78.8
86010;Aslonnes;47.8;52.2;16.4;16.3;5.5;21.8;18.6;21.4;44.8;95.5;52.7;78.6;78.1
86011;Asnières-sur-Blour;26;74;23;30.8;7.7;15.5;0;23;33.3;91.9;43.3;61.5;83.7
86012;Asnois;30.6;69.4;27.4;18.2;0;27.4;27;0;43.8;92.7;53.3;65;74.5
86013;Aulnay;45.7;54.3;64.8;16.2;0;0;0;19;83.3;96;65;83.3;81.5
86014;Availles-en-Châtellerault;83.7;16.3;1.4;10.3;10.4;24.3;20.1;33.6;48.9;96.8;50.4;78.7;82.3
86015;Availles-Limouzine;71.6;28.4;8.6;8.6;2.9;24.2;15.9;39.8;43.3;88.9;40.9;60.3;75.2
86016;Avanton;79.5;20.5;1.7;14.1;6.9;30.7;16.9;29.6;38.3;97.3;50.6;79.3;82.1
86017;Ayron;73;27;4.4;16.1;9.7;17.8;11.4;40.6;53;94.7;49.7;78;79.4
86018;Basses;43.2;56.8;28.6;0;0;42.7;14.3;14.3;43.7;97.9;45.5;73.3;66.3
86019;Beaumont Saint-Cyr;76.7;23.3;4.8;18.5;8;31.6;18.2;19;49.1;95.8;52.4;77.8;83.1
86020;Bellefonds;75.2;24.8;19.8;0;19.8;0;19.8;40.5;59.1;93.6;46.5;72.6;80
86022;Berrie;42.9;57.1;50.5;0;0;16.5;16.3;16.6;65.3;96.2;43.7;74.6;81.6
86023;Berthegon;50;50;28.5;14.5;0;0;28.3;28.8;42.5;90.3;54.1;75.4;76.3
86024;Béruges;69;31;3.6;15.1;4.3;54.5;19;3.6;30.5;95.6;51.4;75.4;74.5
86025;Béthines;61;39;38.6;9.7;3.2;22.6;6.5;19.5;45.5;93.3;56.2;76.6;77.3
86026;Beuxes;67;33;12.6;25;0;25;24.9;12.4;64.6;95.1;42.4;77.7;80.2
86027;Biard;93.5;6.5;0;4.5;12;28.3;32.4;22.8;32.5;88.7;55.1;70.5;73
86028;Bignoux;75.7;24.3;0;11;11.2;22.4;49.9;5.6;34.8;96.9;50.3;75.5;77.8
86029;Blanzay;42.3;57.7;30.4;17.2;8.6;30.6;4.5;8.8;41.8;87.4;42.6;64.2;75.8
86031;Bonnes;67.6;32.4;11.4;13.6;11.4;29.5;20.5;13.7;34.8;96.6;51.4;78.1;76.1
86032;Bonneuil-Matours;78.5;21.5;0;12.6;9.6;31.8;23.8;22.2;44.1;94.6;49.3;74.8;80
86034;Bouresse;59;41;23.6;21.3;0;21.2;10.4;23.4;44.9;92.7;48.1;74;75.2
86035;Bourg-Archambault;32.5;67.5;85.7;14.3;0;0;0;0;30;93.3;73.7;73.9;83
86036;Bournand;47.4;52.6;33.5;0;0;34.4;5.3;26.8;56.7;92.5;44.8;78.2;78.5
86037;Brigueil-le-Chantre;63.1;36.9;11.7;11.7;4;39;14.1;19.6;47.4;91.5;39.4;60.5;69.5
86038;Brion;77.7;22.3;33.3;0;0;33.3;0;33.3;61.5;95.4;60;82.7;87.3
86039;Brux;68.3;31.7;5.3;5.3;5.3;22.2;40.1;21.7;45.6;90.3;52.3;69.8;78.5
86040;La Bussière;48.7;51.3;47.8;23.8;0;4.6;0;23.9;50;92.3;48.3;65.1;81
86041;Buxerolles;87;13;0.3;6.5;11.2;39.5;26;16.6;47.8;93.1;56.1;74.1;76.9
86042;Buxeuil;81.3;18.7;0;5.7;0;39.6;26.8;27.9;39;95;46.1;75;72.6
86044;Ceaux-en-Loudun;57.8;42.2;31;0;0;30.7;7.7;30.6;57.1;94.9;56.5;75.6;83
86045;Celle-Lévescault;79.9;20.1;5.4;9.5;12.4;17.7;41.5;13.4;43.2;96.6;54.1;81;80.7
86046;Cenon-sur-Vienne;93.4;6.6;0.6;7;21.5;11.5;18;41.5;49.9;94.8;53.8;76;77.3
86047;Cernay;73.1;26.9;0;41.5;0;0;8.2;50.3;50;91;54.8;75.6;76.1
86048;Chabournay;71.1;28.9;11.3;11.3;5.6;39.6;9.6;22.6;41.5;97.6;43.8;77.7;82.9
86049;Chalais;60.8;39.2;11;22.3;0;33.2;11.2;22.3;59;94.2;53;74.7;78.2
86050;Chalandray;77;23;13.8;8.8;2.8;25;14.3;35.3;32.8;91.2;50;71.6;78.2
86051;Champagné-le-Sec;53.4;46.6;14.2;7.1;7.3;35.4;7.1;28.9;46.2;97.3;48.1;79.2;80.3
86052;Champagné-Saint-Hilaire;58;42;10.3;19.8;0;30;17.6;22.3;39.5;90.2;37.6;69.4;76.1
86053;Champigny en Rochereau;73.5;26.5;12.4;7.4;4.2;15.7;25.3;35;43.8;96.4;55.6;79.6;84.1
86054;Champniers;39;61;10;20;9.9;20.1;19.9;20.1;63.6;89.4;44.2;67.6;78.5
86055;La Chapelle-Bâton;40.6;59.4;68.8;0;0;9.8;11.6;9.8;39.3;86.4;47.3;62.7;75.8
86058;La Chapelle-Moulière;56.8;43.2;8.3;24.9;0;16.6;33.4;16.8;38.9;99;62.5;83.1;84.9
86059;Chapelle-Viviers;72.1;27.9;9.5;33.4;9.6;9.7;14.4;23.4;40.7;89.7;46.9;69;80.1
86061;Charroux;70.4;29.6;10.4;7.3;4.4;35.1;20.6;22.2;48.3;88.5;47.1;67.2;71
86062;Chasseneuil-du-Poitou;95.9;4.1;0.3;3;19.3;38.7;24.4;14.3;28.8;93.2;54.1;71.1;62.1
86063;Chatain;40.5;59.5;55.4;0;0;22.3;11.1;11.1;55;79.5;46.2;64.2;64.1
86064;Château-Garnier;73.5;26.5;10.4;7;3.5;52.6;5.9;20.5;55.7;96.1;39.4;74.4;77.6
86065;Château-Larcher;63.7;36.3;18.7;6.2;0;50.1;12.6;12.4;34.6;96.3;53.1;74.8;80.4
86066;Châtellerault;91.6;8.4;0.3;4.5;12.9;28.9;27.1;26.3;41.8;85.8;52.7;66.7;72.2
86068;Chaunay;71.7;28.3;6.6;16.6;7.8;31.2;14.2;23.7;48.1;86;47.6;64.5;72.9
86069;La Chaussée;66.7;33.3;16.7;16.7;0;33.3;0;33.3;61.5;90.7;38.5;69;82.1
86070;Chauvigny;84.1;15.9;2.3;7.8;9.9;31.8;24;24.2;46.1;92.6;48.8;72;75.3
86072;Chenevelles;52.9;47.1;17.5;8.1;0;26.1;17.5;30.9;53.1;90.7;40.9;71.5;81.6
86073;Cherves;60.3;39.7;33.1;11.3;0;33.3;16.7;5.5;54.4;93.6;46.9;79;81
86074;Chiré-en-Montreuil;93.7;6.3;2.3;2.4;14.2;11.7;18.9;50.5;41;96.2;60.9;81.3;79.8
86075;Chouppes;55.8;44.2;23.7;17.8;0;23.8;12.4;22.4;37.3;94.9;52.6;73.9;78.3
86076;Cissé;84.2;15.8;0;6.4;11.9;16.5;17.8;47.4;32.7;97.5;55.2;79.2;80.4
86077;Civaux;97.6;2.4;0;0.8;22.4;14.9;43.2;18.7;46.8;95.1;44.7;74.8;81.3
86078;Civray;89.5;10.5;1;7.1;10.9;34.7;23.1;23.2;45.9;88.7;47.9;67;72.3
86079;La Roche-Rigault;53.9;46.1;23.4;5.8;0;29.2;17.8;23.8;60;96.7;56.6;80.9;81.8
86080;Cloué;74.4;25.6;0;25.3;0;25;12.5;37.1;39.1;93.8;44.1;73.6;78.8
86081;Colombiers;71.1;28.9;0;18;8.5;36.4;20.3;16.9;42.1;90.8;49.8;71.9;75.2
86082;Valence-en-Poitou;79.2;20.8;1.7;9.9;8.5;31.5;20.8;27.6;43.3;93.5;49.1;74.3;77.7
86083;Coulombiers;74.6;25.4;16;12.5;2.8;14.7;22.7;31.3;48.1;95.7;52.8;76;79.6
86084;Coulonges;42.4;57.6;39.2;20.3;0;10.1;0;30.4;44.7;83.9;31;62.9;54.8
86085;Coussay;57.8;42.2;33.3;16.7;0;16.7;33.3;0;53.6;88.8;53.1;72.3;78.7
86086;Coussay-les-Bois;71.3;28.7;8.3;8.3;8.4;37.5;21;16.4;53.1;95.1;56;80;81.2
86087;Craon;60.8;39.2;58.6;0;11.7;0;0;29.7;50;90.5;51.7;66.7;83.3
86088;Croutelle;82.8;17.2;3.9;3.9;7.7;36.1;11.6;36.8;49.1;96.2;64.1;76.3;85.1
86089;Cuhon;55.1;44.9;9.1;18.3;9;9;27.3;27.4;44.3;96.1;66.6;81.6;86
86090;Curçay-sur-Dive;42.4;57.6;75;0;0;25;0;0;50;98.7;48.3;79.3;84.2
86091;Curzay-sur-Vonne;70.5;29.5;8.5;8.5;0;33;16.3;33.7;55.9;93;44.9;72.1;78.2
86092;Dangé-Saint-Romain;87.6;12.4;1.5;6.9;8.8;28.7;23.7;30.4;47.5;92.9;46.7;71.8;75.3
86093;Dercé;31.9;68.1;74.8;0;0;25.2;0;0;46.7;94;61.1;68.2;89.7
86094;Dienné;66.3;33.7;15.9;21.4;5.3;39.3;11.6;6.6;47.6;99.2;60;84.4;86.4
86095;Dissay;89.8;10.2;1.8;4.8;7.9;25.8;18.3;41.3;43.3;96;56.2;78.1;81.8
86096;Doussay;54.5;45.5;25.4;33.8;4.2;25.4;2.9;8.3;58.3;93.2;70.1;80.5;86.4
86097;La Ferrière-Airoux;53.1;46.9;16.6;8.3;0;16.7;33.4;25;53.1;94.1;74.4;78.2;87.6
86098;Fleix;66.7;33.3;25;0;0;25;26.1;23.9;28.6;98;47.6;70;77.3
86099;Fleuré;90.6;9.4;2;7;5.3;23.5;19.3;42.9;44.5;95.6;49.4;74.6;77
86100;Fontaine-le-Comte;84.8;15.2;0.5;10.8;7.2;26.2;23;32.3;25.2;95.3;53.4;71;76.5
86102;Frozes;58.4;41.6;11.1;44.4;0;44.4;0;0;38.3;97;59.2;80.4;79.2
86103;Gençay;86.9;13.1;0.7;7;12.5;45.5;26.6;7.6;40.6;93.7;52.7;73.7;75.4
86104;Genouillé;47;53;12.7;25;0;24.6;0;37.7;42.4;89.9;39.7;60.5;74.3
86105;Gizay;73;27;7.8;7.8;7.8;38.7;7.8;30.2;38.5;97.5;52.9;80.8;77.2
86106;Glénouze;20.8;79.2;25;25;0;0;50;0;50;85.3;68.4;71.4;80.6
86107;Gouex;53.9;46.1;19.6;0;0;40.1;20.3;19.9;47.1;92.3;40.6;68.6;77.1
86108;La Grimaudière;69.6;30.4;46.2;18.6;0;0;14.4;20.8;60.5;92;48.6;72.1;74.8
86109;Guesnes;58.9;41.1;20.1;0;40.2;0;19.5;20.1;60.9;87.9;34.1;63.1;69.2
86110;Haims;40;60;44.5;11.1;11.1;0;11.2;22;63.2;96.7;65;86.3;81.6
86111;Ingrandes;95.1;4.9;0.7;2.3;6.7;8.4;18.3;63.6;42.9;96.4;52.7;74.1;78.4
86112;L'Isle-Jourdain;87.3;12.7;2.4;7.1;4.4;51.7;16.4;18;67.8;90.5;49.7;72.9;75.8
86113;Iteuil;86.1;13.9;0;6.5;4.1;27.8;29.9;31.8;42;94.3;53;76.3;77.2
86114;Jardres;86.6;13.4;0;4.1;2.8;49.1;14;30;35.5;98;50.6;78.6;78.3
86115;Jaunay-Marigny;90.1;9.9;0.7;7.2;12.3;33.4;28.2;18.2;40.3;95.3;54.9;78;76.1
86116;Jazeneuil;59.2;40.8;6.3;6.3;6.3;25.2;29.3;26.6;45.5;90.9;51.3;75.4;77
86117;Jouhet;57.3;42.7;40;19.9;6.6;13.3;6.8;13.4;47.8;96.9;46.1;73.3;78.2
86118;Journet;42.7;57.3;30.7;10.2;0;18.3;10.2;30.6;75;88.8;62.3;76.5;81.3
86119;Joussé;86.9;13.1;13;0;0;9.9;11.9;65.1;39.6;93.3;45.2;69.1;75.4
86120;Lathus-Saint-Rémy;69.4;30.6;14.2;8.9;6;21.4;17.9;31.7;55.7;91.2;46.3;71.3;73.7
86121;Latillé;78;22;6.9;12.4;10.1;37.7;20.9;12;54.5;92.8;51.8;75;77.8
86122;Lauthiers;55.6;44.4;0;0;0;50;0;50;22.2;89.3;60;69.6;70.8
86123;Boivre-la-Vallée;60.2;39.8;16.9;10.9;4.8;22.9;22.4;22.1;50;94.6;59.2;78.7;83.6
86124;Lavoux;68.3;31.7;20.3;13.6;0;33.9;25.6;6.7;36.6;97.2;50;77.3;81.2
86125;Leigné-les-Bois;60;40;28.6;0;0;19;14.9;37.4;45.5;96.3;55.3;72.3;81.6
86126;Leignes-sur-Fontaine;57.3;42.7;33.3;5.6;5.5;22.5;0;33.2;55.8;93.1;43;75.9;84.3
86127;Leigné-sur-Usseau;75.5;24.5;0;12.6;0;75.4;12.1;0;66.7;96.2;51.4;81.5;81.2
86128;Lencloître;84.7;15.3;0;10.3;7.7;34.7;18.9;28.5;49;90.7;49.3;70;79.6
86129;Lésigny;58.1;41.9;0;18.2;0;26.9;0;54.9;42.6;91.9;50.3;71.3;73.9
86130;Leugny;78.1;21.9;0;24.4;0;12.4;32.4;30.8;63.7;91.5;36.7;75.4;74.8
86131;Lhommaizé;61.9;38.1;26.6;22.6;7.5;25.3;6.7;11.4;59.8;94;54.3;76.6;85.8
86132;Liglet;30.2;69.8;28.6;0;0;28.4;14.3;28.7;56.2;88.9;43.1;65;69.5
86133;Ligugé;86.7;13.3;1.5;8.4;11.4;27;21.7;30;42.8;96;51.2;75.2;80
86134;Linazay;53.4;46.6;7.7;7.7;7.7;7.7;38.6;30.7;65;89.7;43.2;73.3;75.4
86135;Liniers;74.7;25.3;16.5;16.5;1.1;32.7;22.1;11.1;46.8;97.2;49.3;79.6;80
86136;Lizant;73.2;26.8;2.6;7.8;0;30.7;23.1;35.8;39.1;94.1;51.9;72.6;72
86137;Loudun;89.3;10.7;1.2;6.7;13.2;26.1;21.9;31;51.5;89.1;51.9;71;74.1
86138;Luchapt;57.5;42.5;26.5;0;0;55.3;18.2;0;64.9;75.5;47.8;60.4;62.9
86139;Lusignan;88.4;11.6;3.4;7.1;12.4;38.8;21.2;17;35.9;92.1;51.2;74.3;72.7
86140;Lussac-les-Châteaux;83.9;16.1;1.5;10.8;9.2;35.2;18.8;24.5;52.2;91;48.7;71.3;76.6
86141;Magné;62.1;37.9;23.5;0;0;47.1;23.5;5.9;33.9;95.1;54.2;79.2;79.7
86142;Maillé;80.4;19.6;6.2;9.5;5.6;15.7;9.5;53.4;38.2;94.8;58.2;79.2;89.4
86143;Mairé;56;44;0;33.3;0;0;33.4;33.3;75;88.7;58.3;78.7;80.4
86144;Maisonneuve;70.3;29.7;0;12.5;12.6;25.2;0;49.7;36.3;95.4;57.7;74.8;80
86145;Marçay;68.6;31.4;15.1;22.5;15;30;6.3;11.2;52;95.3;60.9;81.9;84
86147;Marigny-Chemereau;61.1;38.9;18.9;31.1;18.9;12.3;18.9;0;43.9;98;49;83.1;82.3
86148;Marnay;42.7;57.3;31.5;26.3;0;16;26.3;0;39;95.4;64;76.4;80.7
86149;Martaizé;51.7;48.3;0;9.1;0;18.2;18.1;54.6;33.3;92.9;58.1;76.4;72
86150;Massognes;48.6;51.4;0;56.7;0;28.4;0;14.9;52.4;95.1;65.5;80.3;87
86151;Maulay;69;31;45.3;18;0;18.4;0;18.2;41.2;95.4;57.7;74.5;80.7
86152;Mauprévoir;48.5;51.5;31.7;15.6;5.3;30.7;5.3;11.4;52.2;92;51.5;71.6;74.3
86153;Mazerolles;82;18;0;14.8;0;24.8;5.1;55.3;42.7;95.8;48.8;74.4;80.2
86154;Mazeuil;42.8;57.2;49.9;0;0;50.1;0;0;44.4;96.6;53.7;80.6;76.2
86156;Messemé;72.7;27.3;13.4;0;0;6.6;20.5;59.5;72.7;93.4;60.7;80.3;87.1
86157;Mignaloux-Beauvoir;88.2;11.8;0.7;9.5;11.7;27.4;28.8;21.9;34.5;94.4;57.5;72.8;77.7
86158;Migné-Auxances;90.3;9.7;0.8;7.8;9.6;21.4;28.6;31.8;38.3;95.9;61.6;77.8;78.4
86159;Millac;52.4;47.6;27.8;27.8;5.6;16.7;5.6;16.6;46.6;88.5;49.4;67.8;71.2
86160;Mirebeau;89.3;10.7;0.6;5.5;9;28.9;25.1;30.9;43.3;89.5;51.3;68;77.6
86161;Moncontour;75.1;24.9;17;4.7;6.2;24.9;8.6;38.7;56;91.3;49.6;73.5;76.6
86162;Mondion;44.6;55.4;29.3;0;14.1;42.3;0;14.4;22.2;96.9;77.3;82.1;77.1
86163;Montamisé;79;21;3.2;10.8;7.1;25.5;27.3;26.1;32.8;96.6;55.9;76.5;77.9
86164;Monthoiron;62.5;37.5;7.9;32.8;0;33;10;16.3;48.1;96.3;49.6;77.6;76.1
86165;Montmorillon;89.2;10.8;1.3;7;12.2;34.5;21.6;23.3;48.3;89.5;51.1;69.1;71.6
86167;Monts-sur-Guesnes;81.9;18.1;1.9;5.6;7.6;47.7;22.3;14.9;53.5;80.7;45.4;66.5;68
86169;Morton;93.9;6.1;0;2.2;2.5;43.8;23.4;28.2;69.1;92.1;48.7;73.1;88.1
86170;Moulismes;50;50;0;20;0;60;0;20;55.9;90.2;51.6;74.5;74.6
86171;Moussac;41.8;58.2;36.3;19;0;25.4;19.3;0;48.6;94.7;44.9;66;85.4
86172;Mouterre-sur-Blourde;77.7;22.3;4.6;13.8;0;50;9;22.6;53.3;83.3;73.3;68.2;85.7
86173;Mouterre-Silly;59.4;40.6;19;12.7;0;22.5;12.7;33.1;41;93.3;47.3;72.4;73.6
86174;Naintré;87.1;12.9;0.7;10.6;8.3;26.7;20.1;33.5;44;92.9;51.9;74.3;76.1
86175;Nalliers;62.7;37.3;0;11.2;0;44.5;22;22.3;66.7;89.2;44;71.5;77.7
86176;Nérignac;58.9;41.1;28;0;0;27.7;16.5;27.8;63.6;92.9;58.8;71.4;88.6
86177;Neuville-de-Poitou;87.2;12.8;0.2;8.5;7.2;32.8;24;27.2;46;94.5;55.4;79.4;78.9
86178;Nieuil-l'Espoir;83.9;16.1;1.8;10.3;4.7;33.9;17.6;31.7;32.4;96.7;53.6;78.2;77.3
86180;Nouaillé-Maupertuis;77.1;22.9;0;9.8;11.1;33.5;31.4;14.2;32.4;97;51.1;74.2;77.8
86181;Nueil-sous-Faye;46.7;53.3;24.7;0;0;0;25.4;49.9;41.7;92.6;45.2;67.4;78.5
86182;Orches;53;47;26.8;17.9;0;0;8.9;46.3;39.4;90.9;44;69;76.8
86183;Les Ormes;77.4;22.6;4.4;8.8;4.4;27.5;19;35.9;48.2;93.2;48.3;72.3;81.2
86184;Ouzilly;73.8;26.2;0;26.6;0;20.3;19.8;33.3;48.4;94.7;49.5;77.7;81.3
86186;Oyré;76.8;23.2;8.4;11;0;19.2;5.5;55.9;44.9;97.2;51.5;75.8;77.2
86187;Paizay-le-Sec;56.3;43.7;15.4;26;0;24.4;10.4;23.8;65;94.2;65.2;81.8;88
86189;Payroux;82.2;17.8;6.9;0;6.9;38;27.5;20.7;52;82;41.3;62.3;66.3
86190;Persac;57.9;42.1;17.9;14.1;13.1;44;1;9.8;50.1;91.5;53.1;73.7;80.6
86191;Pindray;24.7;75.3;100;0;0;0;0;0;69.2;97.5;65.9;88.7;81.6
86192;Plaisance;38;62;0;50;0;50;0;0;53.8;93.1;47.6;78.3;76.1
86193;Pleumartin;82.8;17.2;3.9;13;7.8;36.8;17.5;21;57.2;93;48.2;73.8;79.7
86194;Poitiers;92;8;0.1;3.8;21.2;32.4;29.6;12.8;32.6;87.1;59.4;59.7;66.7
86195;Port-de-Piles;76.4;23.6;0;0;0;71.6;4.9;23.5;48;93.1;57.6;73.6;85.7
86196;Pouançay;48.3;51.7;11.3;33.1;0;22.4;11.2;22.1;45.5;96.6;45.8;74;78.4
86197;Pouant;47.5;52.5;49.9;10;0;20;0;20.1;61.8;89.8;46.8;71.7;74.5
86198;Pouillé;64.6;35.4;5.6;33.4;0;22.1;11.2;27.8;32.8;98.1;60;80.7;81.9
86200;Pressac;46.8;53.2;40.7;13.6;0;13.8;4.8;27.1;45.7;87.2;51.9;64.1;79.4
